No.,Time,Source,Destination,Protocol,Length,Info,Suspicious
301,148.678785,192.168.199.133,192.168.199.1,DNS,92,Standard query 0x9062 A geo-prod.do.dsp.mp.microsoft.com,0
302,149.041268,0.0.0.0,255.255.255.255,DHCP,342,DHCP Discover - Transaction ID 0xc5fd4c7f,0
303,149.041338,192.168.199.254,192.168.199.132,ICMP,62,"Echo (ping) request  id=0xb442, seq=0/0, ttl=16 (no response found!)",0
304,149.079821,fe80::31cb:26de:c5bb:c367,ff02::1:2,DHCPv6,157,Solicit XID: 0xe327a9 CID: 000100011f2a1f0e000c2903dfad ,0
305,149.187362,fe80::31cb:26de:c5bb:c367,ff02::1:3,LLMNR,86,Standard query 0xb0a6 A isatap,0
306,149.187624,169.254.195.103,224.0.0.252,LLMNR,66,Standard query 0xb0a6 A isatap,0
307,149.233239,fe80::31cb:26de:c5bb:c367,ff02::1:3,LLMNR,86,Standard query 0x9f30 A isatap,0
308,149.23349,169.254.195.103,224.0.0.252,LLMNR,66,Standard query 0x9f30 A isatap,0
309,149.239414,fe80::31cb:26de:c5bb:c367,ff02::1:3,LLMNR,86,Standard query 0xc367 A isatap,0
310,149.239841,169.254.195.103,224.0.0.252,LLMNR,66,Standard query 0xc367 A isatap,0
311,149.335868,VMware_03:df:ad,Broadcast,ARP,42,Who has 169.254.195.103? (ARP Probe),1
312,149.335979,::,ff02::1:ffbb:c367,ICMPv6,78,Neighbor Solicitation for fe80::31cb:26de:c5bb:c367,0
313,149.336052,fe80::31cb:26de:c5bb:c367,ff02::2,ICMPv6,62,Router Solicitation,0
314,149.33612,fe80::31cb:26de:c5bb:c367,ff02::16,ICMPv6,90,Multicast Listener Report Message v2,0
315,149.577186,fe80::31cb:26de:c5bb:c367,ff02::1:3,LLMNR,84,Standard query 0x0984 A wpad,0
316,149.577428,169.254.195.103,224.0.0.252,LLMNR,64,Standard query 0x0984 A wpad,0
317,149.577724,fe80::31cb:26de:c5bb:c367,ff02::1:3,LLMNR,84,Standard query 0x3ddf AAAA wpad,0
318,149.577915,169.254.195.103,224.0.0.252,LLMNR,64,Standard query 0x3ddf AAAA wpad,0
319,149.598579,fe80::31cb:26de:c5bb:c367,ff02::1:3,LLMNR,86,Standard query 0xb0a6 A isatap,0
320,149.598826,169.254.195.103,224.0.0.252,LLMNR,66,Standard query 0xb0a6 A isatap,0
321,149.643908,fe80::31cb:26de:c5bb:c367,ff02::1:3,LLMNR,86,Standard query 0x9f30 A isatap,0
322,149.644191,169.254.195.103,224.0.0.252,LLMNR,66,Standard query 0x9f30 A isatap,0
323,149.650219,fe80::31cb:26de:c5bb:c367,ff02::1:3,LLMNR,86,Standard query 0xc367 A isatap,0
324,149.650402,169.254.195.103,224.0.0.252,LLMNR,66,Standard query 0xc367 A isatap,0
325,149.835878,fe80::31cb:26de:c5bb:c367,ff02::16,ICMPv6,90,Multicast Listener Report Message v2,0
326,149.98751,fe80::31cb:26de:c5bb:c367,ff02::1:3,LLMNR,84,Standard query 0x0984 A wpad,0
327,149.987726,169.254.195.103,224.0.0.252,LLMNR,64,Standard query 0x0984 A wpad,0
328,149.987999,fe80::31cb:26de:c5bb:c367,ff02::1:3,LLMNR,84,Standard query 0x3ddf AAAA wpad,0
329,149.988136,169.254.195.103,224.0.0.252,LLMNR,64,Standard query 0x3ddf AAAA wpad,0
330,150.104858,fe80::31cb:26de:c5bb:c367,ff02::1:2,DHCPv6,157,Solicit XID: 0xe327a9 CID: 000100011f2a1f0e000c2903dfad ,0
331,150.335654,VMware_03:df:ad,Broadcast,ARP,42,Who has 169.254.195.103? (ARP Probe),1
332,150.335717,192.168.199.254,192.168.199.132,DHCP,342,DHCP Offer    - Transaction ID 0xc5fd4c7f,0
333,150.335771,fe80::31cb:26de:c5bb:c367,ff02::1,ICMPv6,86,Neighbor Advertisement fe80::31cb:26de:c5bb:c367 (ovr) is at 00:0c:29:03:df:ad,0
334,150.338641,0.0.0.0,255.255.255.255,DHCP,369,DHCP Request  - Transaction ID 0xc5fd4c7f,0
335,150.338734,192.168.199.254,192.168.199.132,DHCP,342,DHCP ACK      - Transaction ID 0xc5fd4c7f,0
336,150.349544,fe80::31cb:26de:c5bb:c367,ff02::16,ICMPv6,90,Multicast Listener Report Message v2,0
337,150.350999,192.168.199.132,224.0.0.22,IGMPv3,54,Membership Report / Join group 224.0.0.251 for any sources,0
338,150.366408,fe80::31cb:26de:c5bb:c367,ff02::16,ICMPv6,90,Multicast Listener Report Message v2,0
339,150.366544,192.168.199.132,224.0.0.22,IGMPv3,54,Membership Report / Leave group 224.0.0.251,0
340,150.376887,fe80::31cb:26de:c5bb:c367,ff02::16,ICMPv6,90,Multicast Listener Report Message v2,0
341,150.377234,192.168.199.132,224.0.0.22,IGMPv3,54,Membership Report / Join group 224.0.0.251 for any sources,0
342,150.378013,fe80::31cb:26de:c5bb:c367,ff02::16,ICMPv6,90,Multicast Listener Report Message v2,0
343,150.37834,192.168.199.132,224.0.0.22,IGMPv3,54,Membership Report / Join group 224.0.0.252 for any sources,0
344,150.379036,fe80::31cb:26de:c5bb:c367,ff02::1:3,LLMNR,95,Standard query 0x77a0 ANY DESKTOP-2AEFM7G,0
345,150.379276,192.168.199.132,224.0.0.252,LLMNR,75,Standard query 0x77a0 ANY DESKTOP-2AEFM7G,0
346,150.387948,VMware_03:df:ad,Broadcast,ARP,42,Who has 192.168.199.1? Tell 192.168.199.132,1
347,150.387989,VMware_c0:00:01,VMware_03:df:ad,ARP,42,192.168.199.1 is at 00:50:56:c0:00:01,0
348,150.388657,192.168.199.132,192.168.199.1,DNS,76,Standard query 0x6cd5 A wpad.localdomain,0
349,150.437849,192.168.199.132,192.168.199.255,NBNS,110,Registration NB DESKTOP-2AEFM7G<20>,0
350,150.43801,192.168.199.132,192.168.199.255,NBNS,110,Registration NB DESKTOP-2AEFM7G<00>,0
351,150.438095,192.168.199.132,192.168.199.255,NBNS,110,Registration NB WORKGROUP<00>,0
352,150.452654,fe80::31cb:26de:c5bb:c367,ff02::16,ICMPv6,90,Multicast Listener Report Message v2,0
353,150.454092,192.168.199.132,224.0.0.22,IGMPv3,54,Membership Report / Join group 239.255.255.250 for any sources,0
354,150.456881,192.168.199.132,192.168.199.1,DNS,78,Standard query 0x514a A isatap.localdomain,0
355,150.687079,192.168.199.132,192.168.199.1,DNS,102,Standard query 0xd0fa SRV _ldap._tcp.dc._msdcs.WORKGROUP.localdomain,0
356,150.797359,fe80::31cb:26de:c5bb:c367,ff02::1:3,LLMNR,95,Standard query 0x77a0 ANY DESKTOP-2AEFM7G,0
357,150.797549,192.168.199.132,224.0.0.252,LLMNR,75,Standard query 0x77a0 ANY DESKTOP-2AEFM7G,0
358,150.836031,VMware_03:df:ad,Broadcast,ARP,42,Who has 192.168.199.132? (ARP Probe),1
359,150.836101,192.168.199.132,224.0.0.22,IGMPv3,70,Membership Report / Join group 224.0.0.251 for any sources / Join group 224.0.0.252 for any sources / Join group 239.255.255.250 for any sources,0
360,150.836179,fe80::31cb:26de:c5bb:c367,ff02::16,ICMPv6,130,Multicast Listener Report Message v2,0
361,151.192254,192.168.199.132,192.168.199.255,NBNS,110,Registration NB DESKTOP-2AEFM7G<20>,0
362,151.192396,192.168.199.132,192.168.199.255,NBNS,110,Registration NB WORKGROUP<00>,0
363,151.192489,192.168.199.132,192.168.199.255,NBNS,110,Registration NB DESKTOP-2AEFM7G<00>,0
364,151.20851,fe80::31cb:26de:c5bb:c367,ff02::16,ICMPv6,90,Multicast Listener Report Message v2,0
365,151.20868,192.168.199.132,224.0.0.22,IGMPv3,54,Membership Report / Leave group 224.0.0.252,0
366,151.208903,fe80::31cb:26de:c5bb:c367,ff02::16,ICMPv6,90,Multicast Listener Report Message v2,0
367,151.209151,192.168.199.132,224.0.0.22,IGMPv3,54,Membership Report / Join group 224.0.0.252 for any sources,0
368,151.209595,fe80::31cb:26de:c5bb:c367,ff02::1:3,LLMNR,95,Standard query 0xb0a3 ANY DESKTOP-2AEFM7G,0
369,151.209799,192.168.199.132,224.0.0.252,LLMNR,75,Standard query 0xb0a3 ANY DESKTOP-2AEFM7G,0
370,151.335845,192.168.199.132,224.0.0.22,IGMPv3,54,Membership Report / Join group 224.0.0.252 for any sources,0
371,151.335924,fe80::31cb:26de:c5bb:c367,ff02::16,ICMPv6,90,Multicast Listener Report Message v2,0
372,151.388402,192.168.199.132,192.168.199.1,DNS,76,Standard query 0x6cd5 A wpad.localdomain,0
373,151.457447,192.168.199.132,192.168.199.1,DNS,78,Standard query 0x514a A isatap.localdomain,0
374,151.620536,fe80::31cb:26de:c5bb:c367,ff02::1:3,LLMNR,95,Standard query 0xb0a3 ANY DESKTOP-2AEFM7G,0
375,151.621051,192.168.199.132,224.0.0.252,LLMNR,75,Standard query 0xb0a3 ANY DESKTOP-2AEFM7G,0
376,151.697503,192.168.199.132,192.168.199.1,DNS,102,Standard query 0xd0fa SRV _ldap._tcp.dc._msdcs.WORKGROUP.localdomain,0
377,151.835661,VMware_03:df:ad,Broadcast,ARP,42,Who has 192.168.199.132? (ARP Probe),1
378,151.945305,192.168.199.132,192.168.199.255,NBNS,110,Registration NB DESKTOP-2AEFM7G<20>,0
379,151.945433,192.168.199.132,192.168.199.255,NBNS,110,Registration NB DESKTOP-2AEFM7G<00>,0
380,151.945503,192.168.199.132,192.168.199.255,NBNS,110,Registration NB WORKGROUP<00>,0
381,152.105407,fe80::31cb:26de:c5bb:c367,ff02::1:2,DHCPv6,157,Solicit XID: 0xe327a9 CID: 000100011f2a1f0e000c2903dfad ,0
382,152.684306,192.168.199.133,192.168.199.1,DNS,95,Standard query 0x9c40 A geover-prod.do.dsp.mp.microsoft.com,0
383,152.695884,192.168.199.132,192.168.199.255,NBNS,110,Registration NB DESKTOP-2AEFM7G<20>,0
384,152.696014,192.168.199.132,192.168.199.255,NBNS,110,Registration NB DESKTOP-2AEFM7G<00>,0
385,152.696083,192.168.199.132,192.168.199.255,NBNS,110,Registration NB WORKGROUP<00>,0
386,152.835988,VMware_03:df:ad,Broadcast,ARP,42,Who has 192.168.199.132? (ARP Probe),1
387,153.335754,fe80::31cb:26de:c5bb:c367,ff02::2,ICMPv6,70,Router Solicitation from 00:0c:29:03:df:ad,0
388,153.389007,192.168.199.132,192.168.199.1,DNS,76,Standard query 0x6cd5 A wpad.localdomain,0
389,153.458805,192.168.199.132,192.168.199.1,DNS,78,Standard query 0x514a A isatap.localdomain,0
390,153.679217,192.168.199.133,192.168.199.1,DNS,95,Standard query 0x9c40 A geover-prod.do.dsp.mp.microsoft.com,0
391,153.698008,192.168.199.132,192.168.199.1,DNS,102,Standard query 0xd0fa SRV _ldap._tcp.dc._msdcs.WORKGROUP.localdomain,0
392,153.83566,VMware_03:df:ad,Broadcast,ARP,42,ARP Announcement for 192.168.199.132,0
393,154.694747,192.168.199.133,192.168.199.1,DNS,95,Standard query 0x9c40 A geover-prod.do.dsp.mp.microsoft.com,0
394,156.120228,fe80::31cb:26de:c5bb:c367,ff02::1:2,DHCPv6,157,Solicit XID: 0xe327a9 CID: 000100011f2a1f0e000c2903dfad ,0
395,156.694687,192.168.199.133,192.168.199.1,DNS,95,Standard query 0x9c40 A geover-prod.do.dsp.mp.microsoft.com,0
396,157.336696,fe80::31cb:26de:c5bb:c367,ff02::2,ICMPv6,70,Router Solicitation from 00:0c:29:03:df:ad,0
397,157.393686,192.168.199.132,192.168.199.255,NBNS,92,Name query NB WPAD<00>,0
398,157.39424,fe80::31cb:26de:c5bb:c367,ff02::1:3,LLMNR,84,Standard query 0x57f5 A wpad,0
399,157.394445,192.168.199.132,224.0.0.252,LLMNR,64,Standard query 0x57f5 A wpad,0
400,157.394688,fe80::31cb:26de:c5bb:c367,ff02::1:3,LLMNR,84,Standard query 0x47c5 AAAA wpad,0
401,157.394794,192.168.199.132,224.0.0.252,LLMNR,64,Standard query 0x47c5 AAAA wpad,0
402,157.395004,192.168.199.132,192.168.199.255,NBNS,92,Name query NB WPAD<00>,0
403,157.395187,fe80::31cb:26de:c5bb:c367,ff02::1:3,LLMNR,84,Standard query 0xa6fc A wpad,0
404,157.395291,192.168.199.132,224.0.0.252,LLMNR,64,Standard query 0xa6fc A wpad,0
405,157.395471,fe80::31cb:26de:c5bb:c367,ff02::1:3,LLMNR,84,Standard query 0xdc26 AAAA wpad,0
406,157.395588,192.168.199.132,224.0.0.252,LLMNR,64,Standard query 0xdc26 AAAA wpad,0
407,157.395825,192.168.199.132,192.168.199.1,DNS,83,Standard query 0xbe09 A localdomain.localdomain,0
408,157.529653,192.168.199.132,192.168.199.255,NBNS,92,Name query NB ISATAP<00>,0
409,157.529966,fe80::31cb:26de:c5bb:c367,ff02::1:3,LLMNR,86,Standard query 0xa206 A isatap,0
410,157.530189,192.168.199.132,224.0.0.252,LLMNR,66,Standard query 0xa206 A isatap,0
411,157.716534,192.168.199.132,192.168.199.1,DNS,83,Standard query 0x604b SRV localdomain.localdomain,0
412,157.717583,192.168.199.132,192.168.199.255,NBNS,92,Name query NB WORKGROUP<1c>,0
413,157.817299,fe80::31cb:26de:c5bb:c367,ff02::1:3,LLMNR,84,Standard query 0xdc26 AAAA wpad,0
414,157.81774,192.168.199.132,224.0.0.252,LLMNR,64,Standard query 0xdc26 AAAA wpad,0
415,157.818817,fe80::31cb:26de:c5bb:c367,ff02::1:3,LLMNR,84,Standard query 0xa6fc A wpad,0
416,157.818985,192.168.199.132,224.0.0.252,LLMNR,64,Standard query 0xa6fc A wpad,0
417,157.820224,fe80::31cb:26de:c5bb:c367,ff02::1:3,LLMNR,84,Standard query 0x47c5 AAAA wpad,0
418,157.820379,192.168.199.132,224.0.0.252,LLMNR,64,Standard query 0x47c5 AAAA wpad,0
419,157.82113,fe80::31cb:26de:c5bb:c367,ff02::1:3,LLMNR,84,Standard query 0x57f5 A wpad,0
420,157.82127,192.168.199.132,224.0.0.252,LLMNR,64,Standard query 0x57f5 A wpad,0
421,157.950391,fe80::31cb:26de:c5bb:c367,ff02::1:3,LLMNR,86,Standard query 0xa206 A isatap,0
422,157.950589,192.168.199.132,224.0.0.252,LLMNR,66,Standard query 0xa206 A isatap,0
423,158.046664,192.168.199.132,224.0.0.22,IGMPv3,54,Membership Report / Leave group 239.255.255.250,0
424,158.046777,fe80::31cb:26de:c5bb:c367,ff02::16,ICMPv6,90,Multicast Listener Report Message v2,0
425,158.15012,192.168.199.132,192.168.199.255,NBNS,92,Name query NB WPAD<00>,0
426,158.15023,192.168.199.132,192.168.199.255,NBNS,92,Name query NB WPAD<00>,0
427,158.290605,192.168.199.132,192.168.199.255,NBNS,92,Name query NB ISATAP<00>,0
428,158.33773,192.168.199.132,224.0.0.22,IGMPv3,54,Membership Report / Leave group 239.255.255.250,0
429,158.337819,fe80::31cb:26de:c5bb:c367,ff02::16,ICMPv6,90,Multicast Listener Report Message v2,0
430,158.401252,192.168.199.132,192.168.199.1,DNS,83,Standard query 0xbe09 A localdomain.localdomain,0
431,158.478424,192.168.199.132,192.168.199.255,NBNS,92,Name query NB WORKGROUP<1c>,0
432,158.714442,192.168.199.132,192.168.199.1,DNS,83,Standard query 0x604b SRV localdomain.localdomain,0
433,158.91601,192.168.199.132,192.168.199.255,NBNS,92,Name query NB WPAD<00>,0
434,158.916158,192.168.199.132,192.168.199.255,NBNS,92,Name query NB WPAD<00>,0
435,159.041035,192.168.199.132,192.168.199.255,NBNS,92,Name query NB ISATAP<00>,0
436,159.244233,192.168.199.132,192.168.199.255,NBNS,92,Name query NB WORKGROUP<1c>,0
437,160.69505,192.168.199.133,192.168.199.1,DNS,95,Standard query 0x9c40 A geover-prod.do.dsp.mp.microsoft.com,0
438,164.760562,192.168.199.133,192.168.199.1,DNS,95,Standard query 0x6053 A geover-prod.do.dsp.mp.microsoft.com,0
439,165.757149,192.168.199.133,192.168.199.1,DNS,95,Standard query 0x6053 A geover-prod.do.dsp.mp.microsoft.com,0
440,166.773295,192.168.199.133,192.168.199.1,DNS,95,Standard query 0x6053 A geover-prod.do.dsp.mp.microsoft.com,0
441,168.788159,192.168.199.133,192.168.199.1,DNS,95,Standard query 0x6053 A geover-prod.do.dsp.mp.microsoft.com,0
442,172.788733,192.168.199.133,192.168.199.1,DNS,95,Standard query 0x6053 A geover-prod.do.dsp.mp.microsoft.com,0
443,173.366928,192.168.199.1,192.168.199.255,BROWSER,227,Become Backup Browser,0
444,173.788206,VMware_61:f5:5f,VMware_c0:00:01,ARP,42,Who has 192.168.199.1? Tell 192.168.199.133,1
445,173.788223,VMware_c0:00:01,VMware_61:f5:5f,ARP,42,192.168.199.1 is at 00:50:56:c0:00:01,0
446,179.80696,192.168.199.133,192.168.199.1,DNS,94,Standard query 0x38ce A kv401-prod.do.dsp.mp.microsoft.com,0
447,180.781242,192.168.199.133,192.168.199.255,BROWSER,243,"Host Announcement DESKTOP-V1FA0UQ, Workstation, Server, NT Workstation, Potential Browser, Backup Browser",0
448,180.820083,192.168.199.133,192.168.199.1,DNS,94,Standard query 0x38ce A kv401-prod.do.dsp.mp.microsoft.com,0
449,181.820232,192.168.199.133,192.168.199.1,DNS,94,Standard query 0x38ce A kv401-prod.do.dsp.mp.microsoft.com,0
450,183.820277,192.168.199.133,192.168.199.1,DNS,94,Standard query 0x38ce A kv401-prod.do.dsp.mp.microsoft.com,0
451,187.835628,192.168.199.133,192.168.199.1,DNS,94,Standard query 0x38ce A kv401-prod.do.dsp.mp.microsoft.com,0
452,188.190374,::,ff02::1:ffbb:c367,ICMPv6,78,Neighbor Solicitation for fe80::31cb:26de:c5bb:c367,0
453,188.190438,fe80::31cb:26de:c5bb:c367,ff02::2,ICMPv6,62,Router Solicitation,0
454,188.190494,fe80::31cb:26de:c5bb:c367,ff02::16,ICMPv6,90,Multicast Listener Report Message v2,0
455,188.685703,fe80::31cb:26de:c5bb:c367,ff02::16,ICMPv6,90,Multicast Listener Report Message v2,0
456,189.192086,fe80::31cb:26de:c5bb:c367,ff02::1,ICMPv6,86,Neighbor Advertisement fe80::31cb:26de:c5bb:c367 (ovr) is at 00:0c:29:03:df:ad,0
457,192.188394,fe80::31cb:26de:c5bb:c367,ff02::2,ICMPv6,70,Router Solicitation from 00:0c:29:03:df:ad,0
458,194.688382,VMware_03:df:ad,Broadcast,ARP,42,Who has 169.254.195.103? (ARP Probe),1
459,194.843012,192.168.199.133,192.168.199.1,DNS,92,Standard query 0x8d19 A geo-prod.do.dsp.mp.microsoft.com,0
460,195.688384,VMware_03:df:ad,Broadcast,ARP,42,Who has 169.254.195.103? (ARP Probe),1
461,195.851123,192.168.199.133,192.168.199.1,DNS,92,Standard query 0x8d19 A geo-prod.do.dsp.mp.microsoft.com,0
462,196.188198,fe80::31cb:26de:c5bb:c367,ff02::2,ICMPv6,70,Router Solicitation from 00:0c:29:03:df:ad,0
463,196.688492,VMware_03:df:ad,Broadcast,ARP,42,Who has 169.254.195.103? (ARP Probe),1
464,196.866717,192.168.199.133,192.168.199.1,DNS,92,Standard query 0x8d19 A geo-prod.do.dsp.mp.microsoft.com,0
465,197.688229,VMware_03:df:ad,Broadcast,ARP,42,ARP Announcement for 169.254.195.103,0
466,198.866553,192.168.199.133,192.168.199.1,DNS,92,Standard query 0x8d19 A geo-prod.do.dsp.mp.microsoft.com,0
467,200.788816,VMware_61:f5:5f,VMware_c0:00:01,ARP,42,Who has 192.168.199.1? Tell 192.168.199.133,1
468,200.788851,VMware_c0:00:01,VMware_61:f5:5f,ARP,42,192.168.199.1 is at 00:50:56:c0:00:01,0
469,202.883038,192.168.199.133,192.168.199.1,DNS,92,Standard query 0x8d19 A geo-prod.do.dsp.mp.microsoft.com,0
470,206.92223,192.168.199.133,192.168.199.1,DNS,94,Standard query 0xb4ad A kv401-prod.do.dsp.mp.microsoft.com,0
471,207.929782,192.168.199.133,192.168.199.1,DNS,94,Standard query 0xb4ad A kv401-prod.do.dsp.mp.microsoft.com,0
472,208.92987,192.168.199.133,192.168.199.1,DNS,94,Standard query 0xb4ad A kv401-prod.do.dsp.mp.microsoft.com,0
473,210.946673,192.168.199.133,192.168.199.1,DNS,94,Standard query 0xb4ad A kv401-prod.do.dsp.mp.microsoft.com,0
474,214.944829,192.168.199.133,192.168.199.1,DNS,94,Standard query 0xb4ad A kv401-prod.do.dsp.mp.microsoft.com,0
475,218.986161,192.168.199.133,192.168.199.1,DNS,95,Standard query 0x91a1 A geover-prod.do.dsp.mp.microsoft.com,0
476,219.991969,192.168.199.133,192.168.199.1,DNS,95,Standard query 0x91a1 A geover-prod.do.dsp.mp.microsoft.com,0
477,221.008119,192.168.199.133,192.168.199.1,DNS,95,Standard query 0x91a1 A geover-prod.do.dsp.mp.microsoft.com,0
478,221.258561,0.0.0.0,255.255.255.255,DHCP,363,DHCP Request  - Transaction ID 0xea32cfc7,0
479,221.258646,192.168.199.254,192.168.199.132,DHCP,342,DHCP ACK      - Transaction ID 0xea32cfc7,0
480,221.280081,fe80::31cb:26de:c5bb:c367,ff02::1:2,DHCPv6,157,Solicit XID: 0x315bb8 CID: 000100011f2a1f0e000c2903dfad ,0
481,221.437167,fe80::31cb:26de:c5bb:c367,ff02::16,ICMPv6,90,Multicast Listener Report Message v2,0
482,221.439765,192.168.199.132,224.0.0.22,IGMPv3,54,Membership Report / Join group 224.0.0.251 for any sources,0
483,221.458864,fe80::31cb:26de:c5bb:c367,ff02::16,ICMPv6,90,Multicast Listener Report Message v2,0
484,221.460691,192.168.199.132,224.0.0.22,IGMPv3,54,Membership Report / Join group 224.0.0.252 for any sources,0
485,221.464891,fe80::31cb:26de:c5bb:c367,ff02::16,ICMPv6,90,Multicast Listener Report Message v2,0
486,221.465093,192.168.199.132,224.0.0.22,IGMPv3,54,Membership Report / Leave group 224.0.0.252,0
487,221.46545,fe80::31cb:26de:c5bb:c367,ff02::16,ICMPv6,90,Multicast Listener Report Message v2,0
488,221.465753,192.168.199.132,224.0.0.22,IGMPv3,54,Membership Report / Join group 224.0.0.252 for any sources,0
489,221.494495,0.0.0.0,255.255.255.255,DHCP,363,DHCP Request  - Transaction ID 0xa6307852,0
490,221.494656,192.168.199.254,192.168.199.132,DHCP,342,DHCP ACK      - Transaction ID 0xa6307852,0
491,221.531735,fe80::31cb:26de:c5bb:c367,ff02::1:2,DHCPv6,157,Solicit XID: 0xff3924 CID: 000100011f2a1f0e000c2903dfad ,0
492,221.687927,VMware_03:df:ad,Broadcast,ARP,42,Who has 192.168.199.132? (ARP Probe),1
493,221.688006,192.168.199.132,224.0.0.22,IGMPv3,62,Membership Report / Join group 224.0.0.251 for any sources / Join group 224.0.0.252 for any sources,0
494,221.688067,::,ff02::1:ffbb:c367,ICMPv6,78,Neighbor Solicitation for fe80::31cb:26de:c5bb:c367,0
495,221.688112,fe80::31cb:26de:c5bb:c367,ff02::2,ICMPv6,62,Router Solicitation,0
496,221.688169,fe80::31cb:26de:c5bb:c367,ff02::16,ICMPv6,130,Multicast Listener Report Message v2,0
497,221.929231,fe80::31cb:26de:c5bb:c367,ff02::1:3,LLMNR,95,Standard query 0xb8e5 ANY DESKTOP-2AEFM7G,0
498,221.930508,192.168.199.132,224.0.0.252,LLMNR,75,Standard query 0xb8e5 ANY DESKTOP-2AEFM7G,0
499,222.10986,192.168.199.132,192.168.199.255,NBNS,110,Registration NB DESKTOP-2AEFM7G<00>,0
500,222.111004,192.168.199.132,192.168.199.255,NBNS,110,Registration NB WORKGROUP<00>,0
501,222.133881,VMware_03:df:ad,Broadcast,ARP,42,Who has 192.168.199.1? Tell 192.168.199.132,1
502,222.133898,VMware_c0:00:01,VMware_03:df:ad,ARP,42,192.168.199.1 is at 00:50:56:c0:00:01,0
503,222.133965,192.168.199.132,192.168.199.1,DNS,76,Standard query 0xf8b4 A wpad.localdomain,0
504,222.188034,192.168.199.132,224.0.0.22,IGMPv3,62,Membership Report / Join group 224.0.0.251 for any sources / Join group 224.0.0.252 for any sources,0
505,222.188114,fe80::31cb:26de:c5bb:c367,ff02::16,ICMPv6,130,Multicast Listener Report Message v2,0
506,222.363961,fe80::31cb:26de:c5bb:c367,ff02::16,ICMPv6,90,Multicast Listener Report Message v2,0
507,222.364086,192.168.199.132,224.0.0.22,IGMPv3,54,Membership Report / Leave group 224.0.0.252,0
508,222.364263,fe80::31cb:26de:c5bb:c367,ff02::16,ICMPv6,90,Multicast Listener Report Message v2,0
509,222.364417,192.168.199.132,224.0.0.22,IGMPv3,54,Membership Report / Join group 224.0.0.252 for any sources,0
510,222.364742,fe80::31cb:26de:c5bb:c367,ff02::1:3,LLMNR,95,Standard query 0xe232 ANY DESKTOP-2AEFM7G,0
511,222.364884,192.168.199.132,224.0.0.252,LLMNR,75,Standard query 0xe232 ANY DESKTOP-2AEFM7G,0
512,222.534036,fe80::31cb:26de:c5bb:c367,ff02::1:2,DHCPv6,157,Solicit XID: 0xff3924 CID: 000100011f2a1f0e000c2903dfad ,0
513,222.688495,VMware_03:df:ad,Broadcast,ARP,42,Who has 192.168.199.132? (ARP Probe),1
514,222.688565,192.168.199.132,224.0.0.22,IGMPv3,54,Membership Report / Join group 224.0.0.252 for any sources,0
515,222.688634,fe80::31cb:26de:c5bb:c367,ff02::1,ICMPv6,86,Neighbor Advertisement fe80::31cb:26de:c5bb:c367 (ovr) is at 00:0c:29:03:df:ad,0
516,222.688721,fe80::31cb:26de:c5bb:c367,ff02::16,ICMPv6,90,Multicast Listener Report Message v2,0
517,222.845352,fe80::31cb:26de:c5bb:c367,ff02::1:3,LLMNR,95,Standard query 0xe232 ANY DESKTOP-2AEFM7G,0
518,222.846582,192.168.199.132,224.0.0.252,LLMNR,75,Standard query 0xe232 ANY DESKTOP-2AEFM7G,0
519,222.859909,192.168.199.132,192.168.199.255,NBNS,110,Registration NB DESKTOP-2AEFM7G<00>,0
520,222.875704,192.168.199.132,192.168.199.255,NBNS,110,Registration NB WORKGROUP<00>,0
521,223.008345,192.168.199.133,192.168.199.1,DNS,95,Standard query 0x91a1 A geover-prod.do.dsp.mp.microsoft.com,0
522,223.161292,192.168.199.132,192.168.199.1,DNS,76,Standard query 0xf8b4 A wpad.localdomain,0
523,223.193262,192.168.199.132,192.168.199.255,NBNS,110,Registration NB DESKTOP-2AEFM7G<20>,0
524,223.194009,192.168.199.132,192.168.199.1,DNS,102,Standard query 0x1d48 SRV _ldap._tcp.dc._msdcs.WORKGROUP.localdomain,0
525,223.592043,fe80::31cb:26de:c5bb:c367,ff02::1:2,DHCPv6,157,Solicit XID: 0xff3924 CID: 000100011f2a1f0e000c2903dfad ,0
526,223.610196,192.168.199.132,192.168.199.255,NBNS,110,Registration NB DESKTOP-2AEFM7G<00>,0
527,223.626198,192.168.199.132,192.168.199.255,NBNS,110,Registration NB WORKGROUP<00>,0
528,223.688177,VMware_03:df:ad,Broadcast,ARP,42,Who has 192.168.199.132? (ARP Probe),1
529,223.953781,192.168.199.132,192.168.199.255,NBNS,110,Registration NB DESKTOP-2AEFM7G<20>,0
530,224.098673,192.168.199.132,192.168.199.1,DNS,78,Standard query 0xd834 A isatap.localdomain,0
531,224.213329,192.168.199.132,192.168.199.1,DNS,102,Standard query 0x1d48 SRV _ldap._tcp.dc._msdcs.WORKGROUP.localdomain,0
532,224.375715,192.168.199.132,192.168.199.255,NBNS,110,Registration NB DESKTOP-2AEFM7G<00>,0
533,224.391697,192.168.199.132,192.168.199.255,NBNS,110,Registration NB WORKGROUP<00>,0
534,224.688842,VMware_03:df:ad,Broadcast,ARP,42,ARP Announcement for 192.168.199.132,0
535,224.703903,192.168.199.132,192.168.199.255,NBNS,110,Registration NB DESKTOP-2AEFM7G<20>,0
536,225.133664,192.168.199.132,192.168.199.1,DNS,78,Standard query 0xd834 A isatap.localdomain,0
